id,name,text,trans
0000000000000,{user},藤田さん、お疲れ様でした。\n素晴らしいステージでしたよ。,藤田小姐，辛苦了。\n今天的舞台表現得很棒。
0000000000000,ことね,あっ、プロデューサー！　\nお疲れ様でぇ～～っす！,啊，製作人！\n辛苦了～～啦！
0000000000000,ことね,じゃなくてえッ！？,不是啦！？
0000000000000,ことね,ど～ゆ～ことですか！？,這是怎麼一回事！？
0000000000000,ことね,『いまと同額以上を稼げて、かつ、\nあなたの糧になる仕事』,「賺取比現在更多，同時又能成為你的營養來源的工作」
0000000000000,ことね,『それを、見つけてきます』,「我會去找到的」
0000000000000,ことね,って、言ってましたよねえ！,她是這麼說的！
0000000000000,{user},確かに言いましたが、なにか？,確實是這麼說的，怎麼了嗎？
0000000000000,ことね,今日のお仕事、子供向けの\nきぐるみショーだったんですケド！？,今天的工作是為兒童\n穿著卡通服裝表演的嗎！？
0000000000000,ことね,これのどこが『糧になる仕事』\nだってゆーんですかぁ～～！？,這哪裡是「成為你的營養來源的工作」\n啦～～！？
0000000000000,ことね,もぉ～、汗でべっとべとだし！　\nシャワー浴びたぁい！,啊～，全身都黏糊糊的！我想洗個澡！
0000000000000,{user},寮まで送りましょう。\nその件については、道中話しますよ。,我送你回宿舍吧。\n路上再談談這件事情。
0000000000000,ことね,そ・れ・でぇ～？　言い訳をどーぞ？,那、那麼？你要開始辯解了嗎？
0000000000000,{user},今回の仕事は、\n学園を通して請けたものです。,這次的工作是透過學園\n接下的。
0000000000000,{user},きっちりこなせば評価が付きます。\n加えて、,只要好好完成任務就會受到評價。\n此外，
0000000000000,{user},ステージ上でのアクション、演技、\nダンス、歌を伴う仕事でもありました。,這也是一項需要在舞台上進行動作、表演、\n舞蹈和歌唱的工作。
0000000000000,ことね,だからアイドル活動のうちなんだぁ～、\nとか、言いませんよね？,所以這也算是偶像活動的一環嘛～，\n你是這樣想的對吧？
0000000000000,{user},立派なライブステージ\nだったと思っていますよ。,我認為這是一個很棒的現場演出。
0000000000000,{user},もちろんアイドルの仕事では\nありませんが……役には立ちます。,當然不是偶像的工作\n但也是有用的。
0000000000000,{user},特に藤田さんは、まだまだ\nステージ慣れしていませんから。,特別是藤田小姐，還不太習慣\n在舞台上表現。
0000000000000,ことね,劣等生でしたからねー。,因為她是劣等生嘛。
0000000000000,ことね,うーん……そう考えると、\nいい経験になった……のかも？,嗯……這麼想的話，\n也算是一次不錯的經驗吧？
0000000000000,{user},そうでしょう？,是這樣吧？
0000000000000,ことね,だ、騙されませんよっ！,我、我可不會被騙的！
0000000000000,ことね,あんなにキツい仕事じゃなくても\nよくないですか！？,就算不是那麼辛苦的工作\n也不是更好嗎！？
0000000000000,ことね,あたしもー、へろへろぉ。,我也、好累唷。
0000000000000,{user},アイドルにとって、体力と筋力は、\n幾らあっても困りませんから。,對於偶像來說，體力和肌力，\n再多也不會成問題的。
0000000000000,ことね,うげー……スパルタぁ……この前は、\n優しかったのにぃ。,呃……好嚴格啊……上次明明\n對我很溫柔的。
0000000000000,{user},もう、十分に休んで\n回復したようですしね。,看來已經足夠休息\n恢復了精神呢。
0000000000000,{user},きぐるみを着ているのに、\nキレのあるいいダンスでしたよ。,穿著卡通服裝，\n表演的舞蹈很有力道。
0000000000000,ことね,へへー♪　\nあたしも自分でびっくりです！,嘻嘻♪\n連我自己都驚訝呢！
0000000000000,ことね,こんなに身体が軽いの、\nひっさしぶりでぇ！,這麼輕盈的身體，\n好久沒感覺到了！
0000000000000,{user},共演者の方々も驚いていました。,共演者也對此感到驚訝。
0000000000000,{user},振り付けや台詞を、\nすぐに覚えてしまったと。,說是舞蹈動作和台詞，\n都馬上記住了。
0000000000000,ことね,これでもアイドルですからぁ！\nそのくらいはまぁ、別にっていうか～。,就算是這樣，我也是偶像啦！\n這點小事，無所謂啦～。
0000000000000,ことね,あ、褒められるのはうれしーので、\nどんどんお願いします！,啊，被讚美真是太開心了，\n請多多指教！
0000000000000,{user},藤田さんはどうも……現状把握が、\nまだ足りていないようですね。,藤田先生看來……\n似乎還沒完全掌握現況呢。
0000000000000,ことね,はい？,嗯？
0000000000000,{user},藤田さん、あなたは――,藤田先生，你是──
select,,可愛い,可愛的
select,,才能がある,具有才華
select,,歌が下手,唱歌不好
0000000000000,ことね,いやぁ～！　エヘヘ……そんなハッキリ\n言われると、照れちゃいますよぉ～♪,哎呀～！嘿嘿……被這麼直接地說出來，\n讓我有點害羞呢～♪
0000000000000,{user},あなたは――とても可愛く、\n才能があり、歌が下手です。,你──非常可愛，\n具有才華，但唱歌不好。
0000000000000,ことね,最後で落としましたね！,最後一句話簡直是絕了呢！
0000000000000,ことね,初めて会ったときから……\n何度も何度も言いますよねぇ、それ。,從第一次見面開始……\n你一直都這樣說嘛。
0000000000000,{user},なかなか理解して\nいただけないようなので。,看來我們還是不能完全理解對方呢。
0000000000000,{user},あなたには、大きな才能があり、\nとても可愛く、歌が下手です。,你具有很大的才華，\n非常可愛，但唱歌不好。
0000000000000,ことね,最後の一言要ります！？,最後一句話呢！？
0000000000000,ことね,言われなくてもわかってますぅ～～～！,就算不說我也知道啦～～～！
0000000000000,{user},休養を取って、\n不調の原因を取り除いた結果、,經過休息，\n排除了不適的原因後，
0000000000000,{user},藤田さんのパフォーマンスは\n劇的に改善されました。,藤田先生的表現\n得到了戲劇性的改善。
0000000000000,{user},なのに歌は下手なままです。\n少し誤算でした。,但是唱歌仍然不好。\n有點小小的誤算。
0000000000000,ことね,ひっど！　……プロデューサぁ～？,嚇！……製作人～？
0000000000000,ことね,あたしのことホントに\n好きなんですかぁ！？,你真的\n喜歡我嗎！？
0000000000000,{user},現状を認識していただくためです。\nあなたは……,為了讓你認識現狀。\n你是──
select,,本来の実力よりも、\nずっと低く評価されています,一直被低估，\n遠低於你本來的實力
0000000000000,ことね,！！,！！
0000000000000,{user},他人からも、自分自身からもです。,不論是他人還是自己。
0000000000000,ことね,（いやぁ～、プロデューサーがあたしを\n好きすぎるだけだってぇ）,（唉呀～，製作人只是\n太喜歡我了吧）
0000000000000,{user},実力通りの評価を\n受けられるようになること。,能夠得到符合實力的\n評價。
0000000000000,{user},藤田さん、これは急務ですよ。,藤田先生，這是當務之急。
0000000000000,ことね,そー言われてもぉ～。\nどーすりゃいーんですぅ？,就算你這麼說～。\n該怎麼辦才好呢？
0000000000000,{user},地道に良い仕事を\n積み上げていきましょう。,慢慢積累好的工作經驗吧。
0000000000000,{user},結局のところ、それが一番早い。,畢竟，這是最快的方法。
0000000000000,ことね,はぁい。明日もお仕事、頑張りまっす！,好的。明天也要加油工作！
0000000000000,ことね,（どーせまたヘンテコな仕事\nなんだろーけど）,（反正明天又要做\n奇怪的工作了）
0000000000000,ことね,（仕事は仕事。\nちゃーんとやりますよーっと）,（工作就是工作。\n我會認真對待的）
0000000000000,{user},一度、レポートをまとめなおそう。,重新整理一下報告吧。
0000000000000,{user},1つ1つ、しっかり課題を\n解決していこう。,一個一個，認真解決\n問題吧。
info,adv_dear_fktn_005.txt,,
译者,gpt-3.5-turbo-0125,,
