id,name,text,trans
0000000000000,{user},（さて、佑芽さんの様子は……）,（琴音的狀況是……）
0000000000000,佑芽,ふうっ……\n今日のレッスン終わりーっ！,呼～～\n今天的練習結束啦！
0000000000000,佑芽,あっ、プロデューサーさん！\n見に来てくださったんですね！,啊，製作人！\n你來看我了嗎！
0000000000000,{user},お疲れ様です。佑芽さん、\n調子はいかがですか？,辛苦了。佑芽，\n感覺如何？
0000000000000,佑芽,すっごく悪いですっ！,感覺超糟糕！
select,,余裕がありますね,看起來很從容啊
select,,レッスンは\n楽しいですか？,練習\n很開心嗎？
select,,焦っていますね,看起來有點焦躁啊
0000000000000,佑芽,プロデューサーさんにも、\nトレーナーさんにも、,因為製作人，\n還有教練，
0000000000000,佑芽,やるべきことを\n教えていただきましたから。,他們教我要\n做的事情。
0000000000000,佑芽,練習あるのみ！　\n信じて進むだけです！,只有練習！\n相信自己就好了！
0000000000000,{user},（この素直さに、報いなければ……）,（對這份誠實，必須回報……）
0000000000000,{user},その調子です。,繼續保持這樣。
0000000000000,佑芽,ありがとうございます、\nプロデューサーさん！,謝謝你，\n製作人！
0000000000000,佑芽,はいっ！,好的！
0000000000000,佑芽,いまはちっとも\nうまくいきませんけど……,現在一點也不順利……
0000000000000,佑芽,少しずつできることが増えていくのが、\n楽しいんです！,但是能夠逐漸做到一些事情，\n這讓我很開心！
0000000000000,{user},努力を楽しめる人は強い。\nその調子でいきましょう。,能夠享受努力的人是強大的。\n就繼續這樣下去吧。
0000000000000,佑芽,ありがとうございます、\nプロデューサーさん！,謝謝你，\n製作人！
0000000000000,佑芽,あはは、プロデューサーさんは\nなんでもお見通しですね。,哈哈，製作人你是不是\n什麼都看得透呢。
0000000000000,佑芽,焦ってます。早くお姉ちゃんに\n追いつかなきゃって……,我有點焦躁。得趕快\n追上姐姐才行……
0000000000000,{user},とがめているわけではありません。,並不是在責怪你。
0000000000000,佑芽,焦っても、いいんですか？,就算焦急也可以嗎？
0000000000000,{user},よくないと言ったら、\n焦らずにいられますか？,如果說不好的話，\n你能不焦急嗎？
0000000000000,佑芽,無理です！　\n余計に焦っちゃいます！,不行啊！\n更加會焦慮！
0000000000000,{user},なら、仕方がありません。\n焦ったままで、なんとかしましょう。,那就沒辦法了。\n繼續焦急著，想辦法吧。
0000000000000,佑芽,なんとかって……？,想辦法……？
0000000000000,{user},さて……\n一緒に焦って、考えましょうか。,那麼……\n一起焦急地想辦法吧。
0000000000000,佑芽,もぉ～～～～～～～～～～！,嗚～～～～～～～～～！
0000000000000,佑芽,――お願いします、\nプロデューサーさん！,──拜託了，\n製作人！
info,adv_pstory_001_hume_after-step-2-normal-03.txt,,
译者,gpt-3.5-turbo-0125,,
