id,name,text,trans
0000000000000,{user},お疲れ様でした、篠澤さんは……,辛苦了，篠泽……
0000000000000,{user},合格です。まずまずの結果でしたね。,合格了。结果还算不错吧。
0000000000000,広,………………すごい。,………………好厉害。
0000000000000,広,わたし、高順位？,我，是高排名吗？
0000000000000,{user},ちょうど中間くらいですね。,大概在中间位置。
0000000000000,広,わたしにとっては、高順位。,对我来说，这就是高排名了。
select,,それはそうですね,那也是呢
select,,次は1位を\n目指しましょう,下次争取\n拿第一吧
select,,中間くらいの\n順位です,大概是中间\n的排名
0000000000000,{user},技術も体力も経験もなく、\n絶望的な状況だった篠澤さんが……,没有技术、体力和经验，\n那时的篠泽……
0000000000000,{user},よくぞここまできたものです。,竟然能走到这一步，真了不起。
0000000000000,広,ほんとうに、そう。,真的，是啊。
0000000000000,広,自分でも、びっくり。,连我自己都很惊讶。
0000000000000,{user},頑張りましたね。,你真是努力了。
0000000000000,広,うん、わたし、がんばった。,嗯，我很努力了。
0000000000000,広,…………ふぅ。,…………呼。
0000000000000,広,………………え？,………………诶？
0000000000000,広,それって……,这就是说……
0000000000000,広,わたしが、一番になる……ってこと？,我可以成为第一……的意思吗？
0000000000000,{user},そうです。,是的。
0000000000000,広,……………………………………,……………………………………
0000000000000,{user},篠澤さん？,篠泽？
0000000000000,広,……考えたこともなくて。\nどうしたらいいかわからない。,……从来没想过。\n不知道该怎么办。
0000000000000,{user},少し早かったみたいですね。\nこの話は、また今度にしましょう。,看来有点早了。\n这个话题我们以后再说吧。
0000000000000,広,プロデューサーががんこすぎる。,制作人太固执了。
0000000000000,{user},篠澤さんにとっても、今回の順位は\n高いものではないということです。,对篠泽来说，这次的排名\n也算是高的。
0000000000000,{user},アイドルとしての自分を、\n低く見積もりすぎだと思いますよ。,我觉得你把自己\n作为偶像的潜力看得太低了。
0000000000000,広,……もしかして、\nわたし、アイドルに向いてる？,……难道说，\n我适合当偶像？
0000000000000,{user},向いてませんよ。安心してください。,不适合。放心吧。
0000000000000,広,……このむっとした気分を、\nどう伝えていいかわからない。,……这种郁闷的心情，\n不知道怎么表达。
0000000000000,{user},向いてはいませんが、今の順位で\n満足することもない。,虽然不适合，但也不能\n满足于现在的排名。
0000000000000,{user},そういう意味です。,我指的是这个意思。
0000000000000,広,……そっか。,……原来如此。
0000000000000,広,わたしでも、\nまだまだ先に進めるんだ。,即使是我，\n也还能继续前进。
0000000000000,広,それは、楽しいかもしれない。,这可能会很有趣。
info,adv_pstory_001_shro_after-audition-mid-normal-03.txt,,
译者,gpt-4o-2024-05-13,,
