id,name,text,trans
0000000000000,広,……プロデューサー、きた、よ。,……制作人，我来了。
0000000000000,{user},お疲れ様です、篠澤さん。,辛苦了，篠澤小姐。
0000000000000,{user},突然ですが……\n今日はあなたに、大切な話があります。,突然打扰……\n今天有件重要的事情要告诉你。
0000000000000,広,……大切な……話？,……重要的……事情？
0000000000000,広,……そうなんだ。,……是这样啊。
0000000000000,{user},なにを想像したのか\nわかりませんが、たぶん違います。,不清楚你在想什么，\n但大概不是你想的那样。
0000000000000,広,なら、がんばって当ててみる。,那我来猜猜看。
0000000000000,{user},ヒントを出しましょうか？,要不要给你一点提示？
0000000000000,広,むずかしいやつで。,来个难一点的吧。
0000000000000,{user},では、難しめのヒントを。,那我就给个稍微难点的提示。
0000000000000,{user},今日は、俺がずっと\n待ち焦がれていた日なんです。,今天，是我一直\n期待已久的日子。
0000000000000,{user},さて、なんだと思いますか？,那么，你觉得是什么呢？
0000000000000,広,わたしとの……契約を解除する日？,是要和我……解除合同的日子？
0000000000000,{user},違います。,不是。
0000000000000,広,なんだ……\n……ついに見限られたのかと思った。,什么啊……\n……我还以为终于被放弃了。
0000000000000,{user},そんなもったいないことはしませんよ。\nようやく今日……,我可不会做这么浪费的事情。\n今天终于……
0000000000000,{user},篠澤広のソロ楽曲が\n完成したばかりなんですから。,篠澤広的个人单曲\n刚刚完成了。
0000000000000,広,………………え？　それが、答え？,………………诶？ 这是答案？
0000000000000,広,わたしが歌う曲が、できたの？,是我唱的歌，完成了？
0000000000000,{user},はい。さっそく次のライブで、\n歌ってもらいます。,是的。接下来的演唱会上，\n你就要唱这首歌。
0000000000000,広,…………わ。,…………哇。
0000000000000,広,それは……予想できなかった。,这真是……没想到。
0000000000000,広,アイドルにちっとも向いてない\nわたしが……,完全不适合当偶像的\n我……
0000000000000,広,ライブで、わたしだけの歌を、\n歌うんだ。,在演唱会上，唱属于我自己的歌……
0000000000000,広,…………嬉しい。,…………好开心。
0000000000000,{user},同感です。,我也是。
0000000000000,{user},長く辛い日々の果てに……\nようやくここまで来ましたね。,经过漫长而艰辛的日子……\n我们终于走到了这一步。
0000000000000,{user},いまは存分に、喜びましょう。,现在就尽情地，高兴吧。
0000000000000,広,うん……わたしの歌……\n早く歌いたい。,嗯……我的歌……\n真想快点唱。
0000000000000,広,ありがとう、プロデューサー。,谢谢你，制作人。
0000000000000,広,…………ふぅ。,…………呼。
info,adv_cidol-shro-3-000_01.txt,,
译者,gpt-4o-2024-05-13,,
