id,name,text,trans
0000000000000,{user},お疲れ様でした。麻央さんは……,辛苦了。麻央小姐……
0000000000000,{user},合格です。まずまずの結果でしたね。,合格了。結果還算不錯吧。
0000000000000,麻央,まずまず、ですか……\nう、ん……うーん……まずまず……,還算不錯嗎……\n嗯、嗯……還算不錯……
0000000000000,{user},合格ですが、\nあまり嬉しそうではありませんね。,雖然合格了，\n看起來並不是很開心呢。
0000000000000,麻央,……まあ、そうですね。\nトップ合格のつもりだったので。,……嗯，沒錯。\n本來是想拿第一名的。
0000000000000,麻央,ボクの中では、\nちょっと不本意な結果です。,在我心中，\n這結果有點令人不滿。
select,,喜んでもいい\n結果かと,可以開心地\n慶祝一下呢
select,,まだまだ成長\nできそうですね,看來還能\n繼續成長呢
select,,合格祝いを\nしましょう,來慶祝\n合格吧
0000000000000,{user},調子の波があることを考えれば、\nそう悪い結果ではありません。,考慮到起伏不定，\n這樣的結果並不算糟糕。
0000000000000,麻央,……まあ、そうですね。,……嗯，沒錯。
0000000000000,麻央,本音を言えば、合格して、\nちょっとほっとしたんです。,說真的，通過了，\n感到有點安心。
0000000000000,麻央,つい、かっこつけちゃいました。\n……悪い癖ですね。,有點摩拳擦掌呢。\n……這是不好的習慣。
0000000000000,{user},普段から素直な気持ちを出したほうが、\nステージでの表現力も上がりますよ。,平時表達真實感受，\n也能提升舞台上的表現力哦。
0000000000000,麻央,はい、そ、それじゃあ……こほん。,好的，那、那麼……咳嗽。
0000000000000,麻央,合格しましたっ！,通過了呢！
0000000000000,麻央,うん、言葉にしたら、\nなんだかすっきりしました。,嗯，說出口後，\n感覺清爽了。
0000000000000,麻央,心置きなく、ライブを楽しみますね。,可以心安理得地，好好享受演出了。
0000000000000,麻央,成長……そうですね。\n背はもう伸びないかもしれないけど、,成長……沒錯。\n身高可能不會再長了，但是，
0000000000000,麻央,ダンスも歌も、もっともっと、\n練習して――,舞蹈和歌唱，要更加更加，\n努力練習――
0000000000000,麻央,もっと、可愛くなって――,變得更可愛――
0000000000000,麻央,無敵のトップアイドルに\nなってみせます。,成為無敵的頂尖偶像，\n我一定會實現。
0000000000000,{user},いい覚悟です。では、こちらも\nハードルを上げていきますよ。,很有決心呢。那我們也\n會提高期望的。
0000000000000,麻央,ふふっ、望むところです。,嘻嘻，這正是我所期待的。
0000000000000,麻央,こんどのライブで早速、ボクの成長を\n見せてあげますよ。,下次的演唱會上，我會立刻展現\n我的成長給大家看。
0000000000000,麻央,い、いいですよ、お祝いなんて。,不、不用了，慶祝什麼的。
0000000000000,麻央,トップ合格ならまだしも、\nまあまあ、だったんですし……,如果是拿第一名，還好，\n但只是還好而已……
0000000000000,{user},麻央さんは満足していないようですが、\nトップアイドルへの第一歩です。,麻央小姐似乎不太滿意，\n這可是成為頂尖偶像的第一步。
0000000000000,{user},努力に対してのご褒美はあったほうが、\nモチベーションになりますよ。,對於努力的回報，有時候應該有，\n這樣可以提高動力。
0000000000000,麻央,そ、そうでしょうか……,是、是嗎……
0000000000000,{user},たまには自分を甘やかすことも、\n心のバランスを取る上で大切です。,偶爾犒賞一下自己，\n對保持心理平衡很重要。
0000000000000,麻央,わかりました。じゃ、じゃあ……\nカラオケに行きたいですね。,知道了。那、那麼……\n想去唱卡拉OK呢。
0000000000000,麻央,思いっきり、歌いたい気分なんです。\nあ、あと、甘いものも……,很想盡情地唱歌。\n還有，甜點也……
0000000000000,{user},わかりました。麻央さんの歌、\n聴かせてください。,知道了。麻央小姐的歌聲，\n請讓我欣賞。
0000000000000,麻央,はい、ライブの予行演習もかねて、\nいっぱい歌いますよ。,好的，也當作是演唱會的彩排，\n我會唱很多歌的。
info,adv_pstory_001_amao_after-audition-final-normal-03.txt,,
译者,gpt-3.5-turbo-0125,,
