id,name,text,trans
0000000000000,{user},（篠澤さんの様子が気になるな……）,（有点担心篠泽的样子……）
0000000000000,広,あ、プロデューサーだ。,啊，是制作人。
0000000000000,{user},レッスン中に倒れたと聞きました。\n体調はいかがですか？,听说你在练习中晕倒了。\n现在身体怎么样？
0000000000000,広,…………うーん……,…………嗯……
0000000000000,広,……死にはしないと思う。,……应该不会死。
select,,怖いことを言わ\nないでください,别说这么吓人的话
select,,なるほど,原来如此
select,,保健医はなんと？,校医怎么说？
0000000000000,広,……ごめんね。,……对不起。
0000000000000,広,わたしの体力じゃ、レッスンには\nついていけないみたい。,我的体力好像\n跟不上练习。
0000000000000,{user},慌てることはありません。\n少しずつ、やっていけばいい。,不用着急。\n慢慢来就好。
0000000000000,広,うん、そうする。,嗯，我会的。
0000000000000,広,ありがとう、プロデューサー。,谢谢你，制作人。
0000000000000,{user},いまの篠澤さんは、アイドルとして\n問題外のようですね。,现在的篠泽，作为偶像\n还差得远呢。
0000000000000,広,……ふふ。,……呵呵。
0000000000000,広,プロデューサーは、わたしのこと、\nよくわかってる。,制作人真是\n了解我啊。
0000000000000,{user},毎日が手探りですよ。\n厳しい言葉をかけるたび……,每天都像在摸索。\n每次说严厉的话……
0000000000000,{user},上機嫌になるアイドルなど、\n他にいませんから。,没有别的偶像会\n这样高兴的。
0000000000000,広,そうなんだ。,是吗。
0000000000000,広,なら、もっと慣れて。,那你得多习惯习惯。
0000000000000,{user},善処します。,我会尽力的。
0000000000000,広,体力不足で倒れたんだろう、って。,因为体力不足才晕倒的，对吧。
0000000000000,{user},痛いところはないんですね？,没有哪里疼吧？
0000000000000,広,……走ったから、わき腹が痛い。,……跑步跑得肋部有点疼。
0000000000000,{user},……はあ。,……唉。
0000000000000,広,わたしに、呆れた？,觉得我很无奈吗？
0000000000000,{user},……安心しただけです。,……只是放心了而已。
0000000000000,広,心配かけて、ごめんね。,让你担心了，对不起。
0000000000000,広,えっと……あんまり倒れないように\n……してみる……かも。,嗯……会尽量\n不再晕倒……可能吧。
0000000000000,{user},（……倒れないという約束は、\nできないらしい）,（……看来不晕倒这个约定，\n她是做不到了）
info,adv_pstory_001_shro_after-step-1-normal-03.txt,,
译者,gpt-4o-2024-05-13,,
