id,name,text,trans
0000000000000,莉波,みんなーーー！\n大きな声でーーーっ！,大家ーーー！\n用大聲喊喔ーーー！
0000000000000,莉波,マジカル・シャイニング――\nフラーッシュ！,魔法閃耀――\n閃耀！
0000000000000,莉波,ありがとう！みんなの声が、\nちゃんと届いたよ！,謝謝！大家的聲音，\n完全傳達過來了！
0000000000000,{user},お疲れ様です。\n水分補給を。,辛苦了。\n補充水分。
0000000000000,莉波,ありがとう。\nすっっっごく楽しかったよ！,謝謝。\n太～～～開心了！
0000000000000,{user},集まってくれたお客さんも、\nとても盛り上がっていました。,聚集在這裡的觀眾，\n氣氛真的很high。
0000000000000,莉波,本当……？\nよかったぁ……,真的嗎……？\n太好了……
0000000000000,莉波,ヒーローショーの司会って聞いて、\n最初は自信なかったけど……,一開始聽到要主持英雄秀，\n其實一點自信都沒有……
0000000000000,莉波,ちびっ子のみんなが、\n小さい頃のきみみたいに見えてきて、,但是看到小孩們，\n像是看到小時候的自己，
0000000000000,莉波,自然にお姉さんらしく、\n振るまえたんだと思う。,自然地表現得像大姐姐一樣，\n我覺得。
0000000000000,{user},普通のステージとは、\nまた違うとは思いますが――,和一般的表演舞台，\n感覺不太一樣吧――
0000000000000,{user},みんなのお姉さんになった、\nこの感覚を覚えておいてください。,請記住，成為大家的大姐姐，\n這種感覺。
0000000000000,莉波,……うん、わかった。\nしっかり、覚えておくよ。,……嗯，知道了。\n我會牢牢記住的。
0000000000000,子供A,あー、さっきのおねーさんだー！,啊～，剛剛那位姐姐～！
0000000000000,子供B,あくしゅしてー！,謝謝你～！
0000000000000,莉波,え、ええっと……\n順番、順番ね……！,嗯、嗯……\n是按照順序來的喔……！
0000000000000,子供A,ありがとーおねーさん！,謝謝～姐姐！
0000000000000,子供B,ありがとー。,謝謝～。
0000000000000,莉波,また観にきてねー♪\nお姉さんとの約束だよ♪,記得再來看我喔♪\n和姐姐約定好了♪
0000000000000,莉波,……って、あれ？,……嗯，那個？
0000000000000,{user},どうかしましたか？,怎麼了嗎？
0000000000000,莉波,あそこにいる男の子って、\nさっき、ステージを観てくれてた……,那邊的男孩子，\n剛剛在看舞台表演……
0000000000000,{user},よく覚えてますね……,記憶力真好……
0000000000000,莉波,前のほうで一生懸命、\n声を出してくれてたから。,因為他在前排，\n很用力地喊我。
0000000000000,莉波,ひとりで、どうしたのかな？,他一個人，會怎麼樣呢？
0000000000000,莉波,ちょっと、声をかけてくるね。,我去跟他說句話。
0000000000000,莉波,ボク、どうしたの？,怎麼了嗎？
0000000000000,子供,あ、さっきのおねえさん……,啊，剛剛的姐姐……
0000000000000,莉波,ひょっとして、迷子になっちゃった？,有可能迷路了嗎？
0000000000000,子供,……うん。\nお母さん、いなくなっちゃって……,……嗯。\n媽媽不見了……
0000000000000,莉波,……まだ、近くにいるかも。\nお姉さんが、一緒に探してあげる。,……可能還在附近。\n姐姐會幫你一起找的。
0000000000000,{user},迷子センターのほうには、\nこちらで連絡しておきます。,我們會聯絡失散兒童中心。\n這邊幫你通報一下。
0000000000000,莉波,ありがとう。,謝謝。
0000000000000,莉波,どこで迷子になったか、\nおぼえてるかな？,你還記得迷路的地方嗎？\n可以回想一下嗎？
0000000000000,子供,あっちのほう……,那邊的地方……
0000000000000,莉波,フードエリアね。\n行ってみましょう。,是食物區對吧。\n我們去看看吧。
0000000000000,莉波,またはぐれないように、\nお姉さんと手を繋いでね。,為了不走散，\n牽著姐姐的手吧。
0000000000000,莉波,……うーん。人がいっぱいだね。\nどこかなぁ。,……唔。人好多呢。\n在哪裡呢。
0000000000000,{user},この人混みの中から探すのは、\nなかなか大変そうですね。,在人潮眾多中找尋起來，\n確實有些困難呢。
0000000000000,莉波,あ、きみ、お腹空いてない？,啊，你，肚子餓嗎？
0000000000000,子供,うん……\nだいじょうぶ。,嗯……\n沒事的。
0000000000000,莉波,……そっか。\nお姉さんは、お腹すいちゃったかも。,……是嗎。\n大概姐姐肚子餓了吧。
0000000000000,莉波,ちょっと、買ってくるね。\n{user}くんとここで待ってて。,稍等，我去買一下。\n{user}在這裡等我。
0000000000000,莉波,はい、どうぞ。\nアイスクリーム、きみのぶんも。,這是給你的。\n冰淇淋，也是你的份。
0000000000000,子供,あ、あの、おかね……\nお母さんが見つかったら……,那個，錢……\n如果媽媽找到我們的話……
0000000000000,莉波,いいんだよ。\n私が食べたかっただけだから。,沒關係的。\n只是我想吃而已。
0000000000000,子供,ありがとう、おねえさん……,謝謝你，姐姐……
0000000000000,莉波,……ここには、いないみたいだね。,……看起來不在這裡呢。
0000000000000,{user},……そうですね。このまま、\n迷子センターに向かいましょう。,……是的呢。這樣的話，\n就去迷路中心吧。
0000000000000,莉波,うん、そうだね。,嗯，是呢。
0000000000000,莉波,……大丈夫。\nお母さん、きっと見つかるから。,……沒事的。\n媽媽一定會找到的。
0000000000000,子供,……うん。,……嗯。
0000000000000,莉波,ヒーローのお歌、一緒に歌おうか。,要一起唱英雄的歌嗎。
0000000000000,莉波,ふんふふふーん♪\nふふふーん♪,嗡嗡嗡♪\n嗡嗡♪
0000000000000,子供,……！\nう、うん！,……！\n嗯、嗯！
0000000000000,{user},特等席ですね。,頭等席位呢。
0000000000000,莉波,大きくなったら、\n今度は私のステージを観に来てね。,長大後，\n記得來看我的表演哦。
0000000000000,__narration__,迷子センター,迷路中心
0000000000000,子供,お母さん！,媽媽！
0000000000000,莉波,ふふ、よかったぁ……！,呵呵，太好了……！
0000000000000,子供,ありがとう、おねえさん！,謝謝你，姐姐！
0000000000000,莉波,どういたしまして。,不客氣。
0000000000000,莉波,こんどは、迷子にならないように、\nちゃんとお母さんのそばにいるんだよ。,下次，要好好待在媽媽身邊，\n不要再迷路了哦。
0000000000000,子供,うんっ！,嗯！
0000000000000,莉波,お母さん、\n見つかって、よかったね。,媽媽，\n找到你了，太好了。
0000000000000,{user},……姫崎さん。,……姬崎小姐。
0000000000000,莉波,……？,……？
0000000000000,{user},あの子の頭を撫でてあげたときの、\nあなたの笑顔は、,當你撫摸那孩子頭時，\n你的笑容，顯得
0000000000000,{user},とても自然で――\n魅力的に見えました。,非常自然且――\n讓人覺得迷人。
0000000000000,莉波,……そ、そう、かな？,……是、是嗎？
0000000000000,{user},ええ。子供の頃と変わらない、\n憧れたお姉さんそのものでした。,是的。和小時候一樣，\n就像我憧憬的大姐姐一樣。
0000000000000,莉波,え、ええっと……\nなんか、照れちゃうね。,那、那個……\n有點害羞呢。
0000000000000,{user},自信を持ってください。,請有自信一點。
0000000000000,{user},あなたの本当の力を――\nきっと、引き出してみせますから。,我會讓你真正的力量――\n一定展現出來的。
0000000000000,{user},今日のプロデュース状況を\nメモしておこう。,今天的培育情況\n記錄下來吧。
0000000000000,{user},いい経験になったみたいだ。\n頭を撫でる……少し考えてみるか。,看來是個寶貴的經驗。\n撫摸頭……值得好好考慮一下。
info,adv_dear_hrnm_007.txt,,
译者,gpt-3.5-turbo-0125,,
