id,name,text,trans
0000000000000,清夏,……はぁ、はぁ……\nゴメン、ちょっとだけ休ませて……,……哈，哈……\n对不起，让我休息一下……
0000000000000,{user},分かりました。\n体調はどうですか？,知道了。\n你身体怎么样？
0000000000000,清夏,ん。そんなに悪くないよ～。\n悪くなる前に休んでるからね！,嗯。没那么糟糕啦～。\n在变糟之前休息一下就好了！
0000000000000,{user},少しずつ良くなってきましたね。\n踊れる時間も長くなっている。,慢慢在好转了呢。\n能跳舞的时间也变长了。
0000000000000,清夏,うん、順調順調♪\n意外とこのまま何とかなるかも！,嗯，很顺利顺利♪\n说不定就这样还能挺过去！
0000000000000,{user},ダンスレッスンを繰り返して、\n体を慣らしていくことぐらいしか\n現状は対策がありませんが、,反复进行舞蹈练习，\n让身体适应，\n目前也只能这样了，
0000000000000,{user},効果は確かに出ています。\n清夏さんが頑張っているからですね。,效果确实是有的。\n都是因为清夏在努力啊。
0000000000000,清夏,へへ、なんか照れるな～。,嘿嘿，有点不好意思呢～。
0000000000000,清夏,でも、先は長いね。\nほんとに一歩ずつって感じ。,不过，前路还很长。\n真的得一步一步来。
0000000000000,{user},一歩ずつでも、歩くことが大事ですよ。,即使一步一步走，走下去很重要。
0000000000000,清夏,……そだね！\nさ、レッスン再開しよ～！,……对呢！\n好，继续练习吧～！
0000000000000,{user},……清夏さん。\n無理はしていませんか？,……清夏。\n你没在勉强自己吧？
0000000000000,清夏,だいじょーぶ！\nもう迷わないって決めたんだし。,没问题！\n已经决定不再犹豫了。
0000000000000,清夏,ただでさえ先が長いのに、いちいち\nくよくよしてらんないっしょ。,前路已经够长了，\n哪能一直犹犹豫豫的。
0000000000000,{user},（……良くはなってきてるが、\n　まだステージに立つ未来は見えない）,（……虽然在好转，\n　但离能站上舞台的未来还很远）
0000000000000,{user},（ブランクもある。課題は山積み。\n　そしてトラウマと向き合っている\n　現状は精神的にも辛いはず……）,（有一段空白期。问题很多。\n　而且现在还在面对创伤，\n　精神上一定很辛苦……）
0000000000000,清夏,どしたの？　Pっち。ぼーっとして。,怎么了？P君，发呆了。
0000000000000,清夏,――あ、もしかして、\nあたしが可愛いから見惚れちゃった？,——啊，难道，\n是因为我太可爱了，看呆了？
select,,そんなところです,差不多是这样
select,,違います,不是
0000000000000,清夏,……マ？　うわ、なーんか、\n直球で言われると照れちゃうんだけど！,……真是这样？哇，直说出来有点害羞啊！
0000000000000,清夏,こら、Pっち！　嘘でも肯定してよ！,喂，P君！就算是假的也要肯定一下啊！
0000000000000,{user},冗談です。\n練習再開しましょうか。,开玩笑的。\n继续练习吧。
0000000000000,清夏,……ま、いーけどさ、別に！\nじゃあ、さっきの続きからやるよ～。,……算了，没关系啦！\n那就从刚才的地方继续吧～。
