id,name,text,trans
0000000000000,{user},（姫崎さんの様子はどうかな……）,（姬崎的狀況如何呢……）
0000000000000,莉波,うう……ん……\nやっぱり、難しいなぁ……,嗚……嗯……\n果然，好難啊……
0000000000000,{user},どうしましたか？,怎麼了嗎？
0000000000000,莉波,あ、{user}くん。,啊，{user}君。
0000000000000,{user},悩んでいるようですね。,看起來在煩惱呢。
0000000000000,莉波,……う、ん……\nきみに言われたとおり、,……嗯……\n我想試著展現出像姐姐那樣的感覺，但是……
0000000000000,莉波,お姉さんっぽい感じを\n出そうと思ってるんだけど……,不知怎麼地，感覺有些生硬，\n好難啊……
0000000000000,莉波,なんだか、ぎこちない感じがして、\n難しいなぁ……って。,試圖表現得像姐姐一樣，\n感覺有些生硬，好難啊……
select,,無理に演じる必要\nはありませんよ,沒必要勉強\n去演繹
select,,レッスンに\n集中しましょう,專心於\n練習吧
select,,練習台に\nなりましょう,成為練習的對象吧
0000000000000,{user},むしろ素のあなたの魅力を\nステージ上でも出せるように、,反而更應該讓舞台上展現出\n你原本的魅力，
0000000000000,{user},普段から自然体でいるのが\nいいと思います。,我認為平時保持自然是最好的。
0000000000000,莉波,素の私かぁ……\nうん、わかった。意識してみるね。,原本的我嗎……\n好，我明白了。我會試著自然一點。
0000000000000,{user},いえ、意識してはだめです。\nあくまで自然体で。,不，不要刻意去做。\n要盡可能自然。
0000000000000,莉波,あ、そうか！　意識しちゃだめ……\n意識しちゃ……って、,啊，對！不要刻意……\n刻意……這樣反而會更刻意。
0000000000000,莉波,よけいに意識しちゃうよー。,啊，對！不要刻意……\n刻意……這樣反而會更刻意。
0000000000000,{user},あまり考えすぎずに、\n基礎レッスンを大切にしましょう。,不要想太多，\n重要的是基礎訓練。
0000000000000,莉波,……そ、そうだね。\nちょっと、意識しすぎちゃってたかも。,……對，對呢。\n或許有點想太多了。
0000000000000,{user},ダンスの調子はどうですか？,舞蹈的狀況如何？
0000000000000,莉波,調子はまあまあ、かなぁ……,狀況還可以吧……
0000000000000,莉波,私は3年生なんだから、\nみんなよりもっと頑張らないと…！,我是三年級的，\n要比其他人更加努力……！
0000000000000,{user},適度に休んで、怪我をしないように\n注意してください。,適當休息，注意不要受傷。
0000000000000,莉波,うん！\nありがとう、{user}くん。,嗯！\n謝謝你，{user}君。
0000000000000,{user},俺をファンだと思って、\nパフォーマンスしてみてください。,把我當成粉絲，\n試著表演一下吧。
0000000000000,莉波,……う、うん。こほん……,……嗯。咳咳……
0000000000000,莉波,みんなー！\n莉波お姉さんの歌を聴いてねっ♪,大家！\n請聽莉波姐姐的歌曲♪
0000000000000,{user},……なかなか、いい感じです。,……感覺不錯呢。
0000000000000,莉波,うん、きみが目の前にいると、\nすごくやりやすいよ。,對，有你在眼前，\n感覺表演很順利。
0000000000000,{user},今の感じをステージの上でも、\n出せるようにしましょう。,現在的感覺，努力讓它\n展現在舞台上吧。
0000000000000,莉波,うん。練習につきあってくれて、\nありがとう、{user}くん。,嗯。謝謝你陪我練習，\n{user}君。
info,adv_pstory_001_hrnm_after-step-1-normal-03.txt,,
译者,gpt-3.5-turbo-0125,,
