id,name,text,trans
0000000000000,{user},寮では、クラスの人と話したり\nするんですか？,在宿舍里，你会和班上的人聊天吗？
0000000000000,麻央,ええ、しますよ。\n一階に共有スペースがあるんです。,是的，会的。\n一楼有一个公共空间。
0000000000000,麻央,宿題したり、お菓子を食べたり。\nいつもにぎやかですね。,我们会在那里做作业，吃点心。\n总是很热闹呢。
select,,楽しそうですね,听起来很有趣呢。
select,,集中できますか？,能集中注意力吗？
select,,どんなことを\n話すんですか？,你们都聊些什么呢？
0000000000000,麻央,個性が強い子ばかりなので、\n衝突もありますけど。,因为大家个性都很强，\n有时候也会有冲突。
0000000000000,{user},衝突、ですか。,冲突吗？
0000000000000,麻央,それだけ、みんな真剣に\nアイドルを目指してるってことですね。,那是因为大家都在认真\n追求成为偶像的目标。
0000000000000,麻央,大変ですけど、楽しいですよ。\nこの感覚、わかりますか？,虽然很辛苦，但也很快乐。\n你能理解这种感觉吗？
0000000000000,麻央,集中したいときは\n部屋でやりますよ。,想要集中注意力的时候，\n我会在房间里学习。
0000000000000,麻央,こう、なんとなく話しながら\n勉強するの、あってるんですよね。,这样，一边随意聊天，\n一边学习，挺合适的。
0000000000000,麻央,プロデューサーもそんな日、\nありませんか？,制作人你有这样的日子吗？
0000000000000,麻央,そんなに変わったことは\n話してないと思いますよ。,我觉得没聊什么特别的事情。
0000000000000,麻央,今日のレッスンがどうだったとか、\n遊びの予定を立てたりとか……,比如今天的课程怎么样了，\n或者一起玩耍的计划……
0000000000000,{user},それは楽しそうですね。,那听起来很有趣呢。
0000000000000,麻央,消灯時間を知らせるのが\n心苦しいくらいです。,通知熄灯时间的时候\n感觉有点不忍心。
info,adv_pevent_001_amao_activity_020.txt,,
译者,gpt-4o-2024-05-13,,
