id,name,text,trans
0000000000000,__narration__,――ファーストライブ当日。,——首次Live当天
0000000000000,清夏,…………,…………
0000000000000,{user},どうかしましたか？,怎么了？
0000000000000,清夏,ど、どうもこうもないよ！\nライブなんて聞いてないんだけど！,怎、怎么能这么突然！\n我可没听说过有演出！
0000000000000,{user},言いましたよ、さっき。,我刚才说过了哦。
0000000000000,清夏,フツー前もって言うでしょ！？,正常情况下不应该提前告诉我吗！？
0000000000000,{user},緊張してレッスンに身が入らなくなる\nかもしれないと思いまして。,我担心你会因为紧张而无法专心上课。
0000000000000,清夏,それにしたって……急じゃない？,即便如此……也太突然了吧？
0000000000000,{user},清夏さんが乗り越えることを\n信じてましたから、計画してました。,因为我相信清夏小姐能克服，所以安排了这次演出。
0000000000000,清夏,それは嬉しいんだけどさ～。,虽然我很高兴，但是……
0000000000000,清夏,てか、見てよPっち！\nお客さんめっちゃ入ってるんだけど！,你看，P桑！\n观众进来了好多！
0000000000000,{user},そうですね。\n緊張してますか？,是啊。\n你紧张吗？
0000000000000,清夏,そりゃするっしょ～。\n踊れなかったらどうしよ……,当然紧张啊～。\n如果跳不好怎么办……
0000000000000,{user},今までやったことを思い出して。\n清夏さんならできます。,想想你之前做过的事。\n清夏小姐一定能做到。
0000000000000,清夏,――うん。,——嗯。
0000000000000,清夏,ありがと、Pっち。\nなんか、いける気がしてきたよ！,谢谢你，P桑。\n我感觉好像可以了！
0000000000000,スタッフ,紫雲さん、そろそろ出番です。\n準備は大丈夫ですか？,紫云小姐，差不多该上场了。\n准备好了吗？
0000000000000,清夏,あ、はいはーい！,啊，好的好的！
0000000000000,{user},――清夏さん。,——清夏小姐。
0000000000000,清夏,なぁに？　Pっち。,什么事？P桑。
select,,いってらっしゃい,加油
select,,ちゃんと、\n見てますから,我会\n好好看的
0000000000000,清夏,――うん！　見ててね！\nPっちが感動するライブにしてあげる！,——嗯！你看着吧！\n我会让你感动的！
0000000000000,清夏,へへ、分かってんじゃん♪\nいま、あたしが一番欲しい言葉！,嘿嘿，你真懂我♪\n这正是我现在最需要的话！
0000000000000,清夏,行ってくるね！,我上去了！
0000000000000,{user},……さて、観客席に行きますか。,……好吧，我该去观众席了。
0000000000000,リーリヤ,……あれ？\n清夏ちゃんの、プロデューサーさん？,……咦？\n你是清夏的制作人？
0000000000000,{user},葛城さん、こんにちは。\n来てくださったんですね。,葛城小姐，你好。\n你也来了啊。
0000000000000,リーリヤ,大切な親友の晴れ舞台ですから。,这是我亲爱的朋友的重要时刻嘛。
0000000000000,リーリヤ,わたしはライブ未経験なので、\n……悔しい気持ちもありますけど。,我自己还没经历过演出，\n……说实话有些遗憾。
0000000000000,リーリヤ,でも、それ以上に、嬉しいです。,但更多的是，我很开心。
0000000000000,リーリヤ,あの……清夏ちゃんを支えてくれて、\n本当に、ありがとうございます。,那个……谢谢你一直支持清夏，\n真的，非常感谢。
0000000000000,{user},俺は何もしていませんよ。\n清夏さんが、頑張ってきた結果です。,我没做什么哦。\n这是清夏小姐努力的结果。
0000000000000,{user},始まるみたいですね。,好像要开始了。
0000000000000,リーリヤ,……！,……！
0000000000000,清夏,みんなー！　\n今日は来てくれてありがとー♪,大家——！\n今天谢谢你们来♪
0000000000000,清夏,全力で歌っていくから、\nみんなもちゃーんとついてきてね～！,我会全力演唱，\n大家也要好好跟上哦～！
0000000000000,リーリヤ,清夏ちゃん……すごい……。,清夏……好厉害……。
0000000000000,{user},ありがとうございます、葛城さん。,谢谢你，葛城小姐。
0000000000000,リーリヤ,え……？,诶……？
0000000000000,{user},清夏さんがここまで来れたのは、\nあなたがいてくれたおかげです。,清夏能走到这里，\n多亏了有你在身边。
0000000000000,{user},脆さを抱える清夏さんが強くなったのは\n葛城さんとの約束を守るためだ。,清夏变得坚强，是为了守护\n和葛城小姐的约定。
0000000000000,リーリヤ,……あの約束に支えられているのは、\nわたしも同じです。,……那个约定支撑着我的，\n也是我。
0000000000000,リーリヤ,わたしも、必ず追い付きます。\n次はここじゃなくて、隣に立つために。,我也一定会追上来。\n下一次，不是在这里，而是站在你旁边。
0000000000000,{user},……いつか来るその日のことを、\n楽しみにしています。,……我期待着那一天的到来。
0000000000000,清夏,あ、Pっち！\nどうだった！？　あたしのライブ！,啊，P哥！\n我的演唱会怎么样！？
0000000000000,{user},最高のライブでした。,这是最棒的演唱会。
0000000000000,清夏,やった♪　へへっ、あたし的にも、\nけっこー手応えアリって感じなんだ！,太好了♪ 嘿嘿，我自己也觉得\n挺有手感的！
0000000000000,清夏,だから……よかったな。へへへ……\nうん……あ、あれ……？,所以……太好了。嘿嘿嘿……\n嗯……啊，那是……？
0000000000000,{user},清夏さん……？,清夏……？
0000000000000,清夏,ゴ、ゴメン……なんか、おかしいね？\n目にゴミが入っちゃったな……,对、对不起……有点奇怪吧？\n眼睛里好像进了东西……
select,,泣いてもいいんですよ,可以哭的哦
0000000000000,清夏,Pっち……あたし、嬉しいんだ。\nあの時、諦めなくてよかったぁ……,P哥……我真的很开心。\n那时没有放弃真是太好了……
0000000000000,清夏,ぜんぶ、Pっちのおかげ。\nありがとね。ありがと……,这一切，都是因为有你。\n谢谢你。谢谢……
0000000000000,{user},清夏さんの力になることができて\n俺も嬉しいです。,能成为清夏的支柱，\n我也很高兴。
0000000000000,{user},さっきのライブを見て、感じました。\n清夏さんをプロデュースしてよかった。,看了刚才的演唱会，我感受到了。\n培育清夏真是太好了。
0000000000000,清夏,……ほんとに？\nよかった。なんか、安心したな。,……真的吗？\n太好了。感觉安心多了。
0000000000000,清夏,Pっちに、あたしを選んでよかったって\nそう思ってもらえるように、,为了让P哥觉得选了我\n真是太好了，
0000000000000,清夏,今日のライブ、頑張ったんだ。\n――だから、嬉しい。,今天的演唱会，我努力了。\n——所以，很开心。
0000000000000,{user},信じていました。,我一直相信你。
0000000000000,{user},そして今日、確信しました。\n清夏さんなら、もっともっと輝けます。,今天我更加确信了。\n清夏，你可以更加闪耀。
0000000000000,清夏,……うん！　もっと見せてあげる！\nPっちに、あたしの魅力を！,……嗯！我会让你看到更多！\n让P哥看到我的魅力！
0000000000000,清夏,もっともっとレッスン頑張って、\nもっとたくさんのお客さんの前で、\n最高のライブ、披露してあげるから！,我会更加努力练习，\n在更多观众面前，\n献上最棒的演唱会！
0000000000000,{user},今日のプロデュース状況を\nメモしておこう。,今天的培育情况\n要记下来。
0000000000000,{user},急なライブでも、本当に素敵な\nパフォーマンスだった！！,即使是突发的演唱会，真的是\n非常精彩的表演！！
info,adv_dear_ssmk_009.txt,,
译者,gpt-4o-2024-05-13,,
