id,name,text,trans
0000000000000,{user},お疲れ様でした。藤田さんは……,辛苦了。藤田先生……
0000000000000,{user},……不合格でした。,……不合格了。
0000000000000,ことね,はぁ～～……へこむぅ。,唉～～……有點沮喪。
0000000000000,ことね,――よっし、\n落ち込むのしゅ～りょ～♪,——好了，\n沮喪的時間到此為止♪
select,,立ち直るのが\n早いですね,她的復原速度\n真快呢
select,,空元気ですね,看起來精神不錯嘛
select,,さっそく\n反省会です,馬上\n開反省會了
0000000000000,ことね,やー、あたしぃ、\nマジで人生崖っぷちなんで。,唉呀，我啊，\n現在真的是走投無路呢。
0000000000000,ことね,落ち込んでる暇とかないってゆーか。,沒時間沉浸在憂鬱里。
0000000000000,ことね,今日、また一歩、ぐぐーっと\n終わりに近づいた感じですけども。,今天又邁出了一步，\n感覺離結束更近了一點。
0000000000000,ことね,まだ終わってねーし？\n諦めるつもりもねーしぃ？,還沒結束呢？\n放棄可不在我的字典裡？
0000000000000,ことね,さっさと立って、\nもう一度やるだけでっす♪,快站起來，\n再試一次就好♪
0000000000000,ことね,……あ、バレました？,……噢，被發現了？
0000000000000,ことね,しょーがないので言いますけどぉ……\n……怖くなっちゃって。,雖然很不情願，不過要說出來了……\n……開始害怕了。
0000000000000,{user},なにが、でしょう。,怎麼了呢。
0000000000000,ことね,プロデューサーに\n見限られるのが、です。,被製作人\n否定了，是這樣。
0000000000000,{user},せっかく見つけた才能の原石を……\n見限る？　この程度のことで？,就這點小事就否定了？\n這不可能。不用擔心。
0000000000000,{user},有り得ません。心配無用です。,這不可能。不用擔心。
0000000000000,ことね,そーやって、当たり前だろ\nみたいな顔するぅ……,你這樣一副理所當然的表情……
0000000000000,ことね,もー、プロデューサーのせーですよー。,真是，製作人就是這樣啦。
0000000000000,ことね,落ち込んでるのが\nばからしくなってきちゃいました！,感到低落的感覺\n已經變得可笑了！
0000000000000,ことね,担当アイドルへの\n慰めの言葉～～～～～～なしッ！！,對負責的偶像\n沒有安慰的話～～～～～～！！
0000000000000,ことね,そーゆーとこですよぉ、\nプロデューサー？　反省してください？,對吧，製作人？\n請反省一下？
0000000000000,{user},プロデューサーの反省会ではなく……\n……いえ、申し訳ございませんでした。,不是製作人要反省……\n……不好意思，失言了。
0000000000000,ことね,わかってくれたならヨシです。,如果你明白了就好了。
0000000000000,{user},ではライブの反省会を。,那就來一場演出的反省會吧。
0000000000000,ことね,全然わかってないし！！　\n慰めてくださいよぉ！！,根本不明白！！\n來安慰我吧！！
0000000000000,{user},どう見ても不要です。心強さしかない\n相手になにを言えと。,看起來完全沒必要。對方需要的\n只有鼓勵。
0000000000000,ことね,よく頑張りましたねヨシヨシとか、\n超可愛いから大丈夫ですよとかぁ～～！,辛苦了啦，摸摸頭啦，\n因為你超可愛所以沒問題什麼的～～！
0000000000000,ことね,ふんっ、もーいーですぅ！　\n反省会ですね！　やりましょう！,哼，好啦好啦！\n開反省會吧！
info,adv_pstory_001_fktn_after-audition-mid-failure-01.txt,,
译者,gpt-3.5-turbo-0125,,
