id,name,text,trans
0000000000000,{user},お疲れ様でした、倉本さんは……,辛苦了，仓本小姐……
0000000000000,{user},合格です。素晴らしい結果でしたね。,合格了。真是了不起的结果。
0000000000000,千奈,はいぃぃっ！！,是啊啊啊！！
0000000000000,千奈,本当に……本当に……\n素晴らしい結果ですわ！,真的……真的……\n是了不起的结果！
0000000000000,千奈,先生もこんなに褒めてくださって……\nまるで夢のよう！,老师也这么夸奖我……\n简直像做梦一样！
0000000000000,千奈,はっ……！　\nま、まさか本当に夢なのでは！？,啊……！　\n难、难道真的是在做梦！？
0000000000000,千奈,どうしましょう先生！？　わたくし\nアイドルを夢見るあまり、,怎么办，老师！？ 我\n因为梦想成为偶像，
0000000000000,千奈,都合の良い夢を\n見ているのかもしれませんわ！,可能正在做一个\n合我心意的梦！
select,,控え室では\nお静かに,在休息室内\n请保持安静
select,,手の甲を\nつねりましょうか？,要不要\n掐一下手背？
select,,夢でもいいじゃ\nないですか,就算是梦\n也没关系吧
0000000000000,千奈,はぅぅ……！　\n申し訳ございません……！,啊呜呜……！　\n对不起……！
0000000000000,千奈,こ、これは夢ではなく現実ですわ……\nだって先生が甘くありませんもの！,这、这不是梦而是现实……\n因为老师不是那么温柔的人！
0000000000000,{user},……イヤな判別の仕方ですね。,……真是让人不快的辨别方式啊。
0000000000000,千奈,ふぅ……ふぅ……現実だとわかったら、\nさらに嬉しさがこみ上げてきましたわ。,呼……呼……确认是现实后，\n更加开心了。
0000000000000,千奈,先生！　この喜びを思いっきり\n表現してもよろしいでしょうか！！,老师！ 我可以尽情地\n表达我的喜悦吗！！
0000000000000,{user},――お静かに。,――请安静。
0000000000000,千奈,申し訳ございませぇん……！,对不起……！
0000000000000,千奈,はいっ、喜んでぇ！,好的，乐意之至！
0000000000000,千奈,どうぞ、わたくしの頬を……\nぎゅーっとお願いいたしますわ！,请，掐一下我的脸颊……\n使劲一点！
0000000000000,{user},軽率にアイドルの顔を\n差し出さないように。,不要轻易把偶像的脸\n伸出来。
0000000000000,{user},手の甲だと言ったでしょう。,我说的是手背。
0000000000000,千奈,ふふふっ――\n先生、くすぐったいですわぁ。,呵呵呵――\n老师，好痒啊。
0000000000000,千奈,――はっ！　ということは！　\n夢ではありませんのねっ！,――啊！ 也就是说！　\n这不是梦！
0000000000000,千奈,ふふ……ふふふふっ……,呵呵……呵呵呵……
0000000000000,千奈,先生っ、わたくし、今日、\nほんの少しだけ――,老师，今天我\n感觉自己稍微――
0000000000000,千奈,立派なアイドルに\n近づけた気がいたしますわ！,离成为出色的偶像\n更近了一步！
0000000000000,千奈,そんなぁ～～～～～～～！,哎呀～～～～～～～！
0000000000000,千奈,どうしてそんなヒドイことを\nおっしゃいますの、先生っ。,为什么说这么残酷的话\n老师。
0000000000000,{user},もしもこれが\n倉本さんの夢だったなら、,如果这真的是\n仓本小姐的梦，
0000000000000,{user},目覚めた後で、もう一度\n同じことをすればいいだけです。,醒来后，再次\n做同样的事就好了。
0000000000000,千奈,そんな簡単におっしゃらないで\nくださいませ。わたくしですのよ？,请不要这么轻松地\n说出来。是我啊？
0000000000000,{user},……そんな堂々と\nおっしゃらないでください。,……请不要这么\n堂而皇之地说。
0000000000000,{user},意識が当初と変わっていない\nじゃないですか。,你的意识和当初\n没什么变化。
0000000000000,千奈,……おや、先生と話していたら、,……嗯，和老师聊天后，
0000000000000,千奈,なんだか夢じゃないような\n気がしてきましたわ。,感觉好像不是在做梦了。
0000000000000,{user},現実ですからね。,因为这是现实。
0000000000000,千奈,やっぱり！　もぉ～せんせぇ～？　\n早く教えてくださいませぇ～♪,果然如此！　哎呀～老师～？　\n快点告诉我嘛～♪
0000000000000,{user},と、そんな会話をしていることも\n含めて、夢かもしれませんよ？,不过，这样聊天的过程\n也可能是梦哦？
0000000000000,千奈,えぇぇぇ！？　頭が\nこんがらがってきましたわ～～！,哎～～！？　脑子\n快要打结了～～！
info,adv_pstory_001_kcna_after-audition-mid-normal-02.txt,,
译者,gpt-4o-2024-05-13,,
