id,name,text,trans
0000000000000,広,……あれ……？,……咦……？
0000000000000,{user},お疲れ様です、篠澤さん。,辛苦了，篠澤小姐。
0000000000000,広,……そっか。,……原来如此。
0000000000000,広,模擬演習のあと、倒れちゃったんだ。,模拟演习之后，我晕倒了。
0000000000000,広,プロデューサー。,制作人。
0000000000000,広,どうだった？　わたしの模擬演習。,我表现得怎么样？我的模拟演习。
select,,論外です,不值一提
select,,頑張りましたね,你很努力了
0000000000000,広,おぉ……一刀両断。,哦……一刀两断啊。
0000000000000,{user},なにもかもが足りていませんし――,什么都不够，而且——
0000000000000,{user},こうしていちいち倒れられては、\nこちらの心臓が持ちません。,你这样动不动就晕倒，\n我的心脏受不了。
0000000000000,広,……そっか。,……原来如此。
0000000000000,広,そっか！,原来如此！
0000000000000,広,うんっ。,嗯。
0000000000000,広,プロデューサーの目が優しい……,制作人的眼神好温柔……
0000000000000,広,なのに、なんだか……,可是，总感觉……
0000000000000,広,わたしへの評価が下がった気がする。\n……気のせい？,你对我的评价下降了。\n……是我多心了吗？
0000000000000,{user},よくわかりましたね。,你看得很准嘛。
0000000000000,広,わたし、がんばったのに。,明明我已经很努力了。
0000000000000,{user},ですから褒めました。しかし、\nそれはそれ、これはこれです。,所以我才夸你了。不过，\n说归说，做归做。
0000000000000,広,んん～～～～～～～～っ。,嗯～～～～～～～～。
0000000000000,広,うまくいかないね！,真是不顺利啊！
0000000000000,{user},まったくです。,完全是这样。
0000000000000,{user},……なのに我が担当アイドルは、\n実に嬉しそうだ。,……但即使这样，我的偶像却非常高兴。
0000000000000,広,だって、これを求めていたから。,因为这就是我想要的。
0000000000000,広,これがわたしの、趣味だから。,这就是我的，兴趣。
0000000000000,{user},……やれやれ。,……真拿你没办法。
0000000000000,広,プロデューサーも、うれしそう。\nひとのこと、言えない。,制片人也很高兴吧。\n别说我。
0000000000000,広,ふふ……\nこれからも、よろしく、ね。,呵呵……\n今后也请多多关照。
info,adv_pstory_001_shro_ending-normal-05.txt,,
译者,gpt-4o-2024-05-13,,
