id,name,text,trans
0000000000000,{user},（倉本さんの様子を見に行こう）,（去看看仓本的情况吧）
0000000000000,千奈,ぜはーッ、ぜはーッ……,呼哧、呼哧……
0000000000000,千奈,くるしぃですわぁ……とっても、\nとっても、くるしぃですわぁ……,好痛苦啊……真的，\n真的，好痛苦啊……
0000000000000,{user},……これはひどい。,……这情况真糟糕。
0000000000000,千奈,わぁぁーっ！？　せ、先生！？　\n見ていらっしゃいましたの！？,哇啊啊！？　老、老师！？　\n你都看到了！？
0000000000000,{user},はい……しばらく見せて\nもらいましたが……,是的……我看了一会儿了……
0000000000000,{user},わかっていたこととはいえ、\n体力不足は深刻ですね。,虽然早有预料，但体力不足的问题\n确实非常严重。
0000000000000,千奈,うぅ……申し訳ございませぇん。,呜……真是非常抱歉。
0000000000000,千奈,わたくし……ダンスの才能が\nないのでしょうか……？,我……是不是完全没有\n跳舞的天赋啊……？
select,,トレーナーは\nどう思いますか？,教练是怎么想的？
select,,学園長はこう\n言っていました,校长是这么说的
select,,まだわかりません,还不确定
0000000000000,ダンストレーナー,運動不足の中学生を教えたことが\nあるんだが。,我教过缺乏锻炼的初中生。
0000000000000,ダンストレーナー,だいたい同じような感触だ。,感觉大致相同。
0000000000000,千奈,わたくし高校生ですわーっ！？,我可是高中生啊！？
0000000000000,ダンストレーナー,現時点で底辺なのは間違いない。\nしかし才能がないか、と聞かれたら……,目前来看确实很差劲。\n但说没天赋的话……
0000000000000,ダンストレーナー,どうだろうな？　普通じゃないか？\n鍛えればまだ伸びると思うぞ。,怎么说呢？应该算普通吧？\n如果锻炼的话还是有潜力的。
0000000000000,{user},専門家は、こう言っていますが。\n不安は薄れましたか？,专家是这么说的。\n你安心了吗？
0000000000000,千奈,むむぅ……まだ才能をはかれる段階\nじゃないということですのね……,嗯嗯……就是说还不到\n能判断天赋的阶段啊……
0000000000000,千奈,わかりましたわ！　わたくし、\n無心で努力いたします！,我明白了！我会全力以赴的！
0000000000000,{user},倉本さんと十王会長は、同じくらいの\n才能があると。,仓本和十王会长有\n差不多的天赋。
0000000000000,千奈,ええぇえぇ！？,哎！？
0000000000000,千奈,わっ、わたくしに、星南お姉さまと\n同じ才能が眠っていますの！？,我，我有和星南姐姐\n一样的天赋！？
0000000000000,ダンストレーナー,耄碌したんじゃないか？,你该不会老糊涂了吧？
0000000000000,{user},その可能性もあります。,也有这个可能。
0000000000000,千奈,おふたりとも！　\nわたくしと学園長に失礼ですわ～っ！,你们两个！\n这对我和校长太失礼了！
0000000000000,{user},学園長の審美眼が正しかったとしても、\n十王会長はアイドルとして、,即便校长的眼光是对的，\n十王会长作为偶像，
0000000000000,{user},膨大な経験を積み上げてきた。\nその結果、いまの彼女がある。,积累了大量的经验。\n才有了现在的她。
0000000000000,千奈,……わかりますわ、\n先生が伝えようとしていること。,……我明白了，\n老师想要传达的意思。
0000000000000,千奈,わたくしが、星南お姉さまのように、\n立派なアイドルになりたいのなら――,如果我想像星南姐姐那样，\n成为一个出色的偶像——
0000000000000,千奈,たくさんの努力を積み上げて\nいかねばなりません！,就必须积累大量的努力！
0000000000000,千奈,始まったばかりで、弱音なんて\n漏らしてはいられませんわね！,才刚刚开始，我不能\n就这么放弃！
0000000000000,{user},わかるのは、いまの倉本さんの\nダンスが未熟であることと……,可以确定的是，现在的仓本\n舞蹈还很稚嫩……
0000000000000,{user},出会った頃よりも、\n少し成長していることだけです。,但比起刚遇见时，\n已经有了一些进步。
0000000000000,千奈,……わたくし、成長していますの？,……我，有进步吗？
0000000000000,{user},はい。ほんの少しだけ。,是的。只有一点点。
0000000000000,千奈,ほんの少しだけ、ですのね。,只有一点点，是吗。
0000000000000,千奈,構いませんわ。\n先生が、そう認めてくださった。,没关系。\n老师这么说了嘛。
0000000000000,千奈,それだけで、力が湧いてきますもの。,光是这样，就让我充满力量。
0000000000000,千奈,わたくし、この調子で少しずつ、\n前に進んでいきますわ！,我会继续这样，一点一点地，\n向前迈进的！
info,adv_pstory_001_kcna_after-step-2-normal-03.txt,,
译者,gpt-4o-2024-05-13,,
