id,name,text,trans
0000000000000,{user},お疲れ様でした。篠澤さんは……,辛苦了。篠泽……
0000000000000,{user},合格です。まずまずの結果でしたね。,合格了。结果还不错。
0000000000000,広,それは……一般的なアイドルを\n基準とした評価？,那是……以普通偶像\n为基准的评价吗？
0000000000000,{user},そうです。つまり……\n篠澤広にとっては、,是的。也就是说……\n对于篠泽广来说，
0000000000000,広,奇跡を超えた偉業。,是超越奇迹的伟业。
select,,自慢か自虐か\nわかりません,不知道是在自夸\n还是在自嘲
select,,先が\n思いやられます,前景\n令人担忧
select,,あなたには\n失望しました,对你\n很失望
0000000000000,広,もちろん自慢。,当然是在自夸。
0000000000000,広,アイドルになろうって決めたとき……,当我决定要成为偶像的时候……
0000000000000,広,こんな日がくるなんて、\n思わなかった。,从没想过会有这样的日子。
0000000000000,広,アイドルにはなりたかったけど……,虽然想成为偶像……
0000000000000,広,なれるとは、思わなかった。,但没想到真的能成为。
0000000000000,広,だから……すごくうれしい。,所以……真的很开心。
0000000000000,広,この気持ちを、ライブに持っていく。,我要把这种心情，带到演唱会上。
0000000000000,広,……見ててね。,……看着我吧。
0000000000000,広,ふふ……うれしい言葉だけど、\nなんで言われたのかわからない。,呵呵……虽然是开心的话，但不知道为什么会被这么说。
0000000000000,{user},アイドル・篠澤広が\nより高い評価を得たとき――,当偶像·篠泽广\n获得更高评价时——
0000000000000,{user},どうするつもりなのか、\nということです。,你打算怎么办，\n就是这个意思。
0000000000000,広,わたしが、いまよりも……もっと\nアイドルとして評価されたなら……,如果我，能比现在……更\n被作为偶像评价的话……
0000000000000,広,くらい気持ちで……ふぅ、ってなる。,就会觉得……呼，松一口气。
0000000000000,{user},最悪の回答をありがとうございます。\n……対処法を考えておかないと。,谢谢你的糟糕回答。\n……得想好应对方法。
0000000000000,広,がんばって。,加油。
0000000000000,広,わたしも、ライブ、がんばるから。,我也会为了演唱会，加油的。
0000000000000,{user},目標の低さは変わりませんね。,你的目标依然不高啊。
0000000000000,広,えへへ……それは、もちろんそう。,嘿嘿……那当然了。
0000000000000,{user},褒めてませんよ。,我可没在夸你。
0000000000000,広,わかってる。,我知道的。
0000000000000,{user},でしょうね。\n――ライブへの心構えは？,是吧。\n——对于演唱会的准备呢？
0000000000000,広,わたしの全力をぶつける。\nだってアイドルは……,我会全力以赴。\n因为偶像……
0000000000000,広,大好きな趣味だから。,是我最喜欢的爱好。
info,adv_pstory_001_shro_after-audition-final-normal-03.txt,,
译者,gpt-4o-2024-05-13,,
