id,name,text,trans
0000000000000,__narration__,サマースクール当日――,夏令營當天――
0000000000000,莉波,ん～～～っ……\n海～っ！,嗯～～～……\n大海～！
0000000000000,莉波,晴れてよかったねぇ。,天氣晴朗真是太好了。
0000000000000,麻央,少し日差しが強いね……\n日焼け止めをしっかり塗らないと。,陽光有點強烈……\n要好好塗防曬霜才行。
0000000000000,麻央,それにしても――\n人が多いね。,不過說真的――\n人還真多呢。
0000000000000,莉波,ライブの当日はもっと増えるよ。\n緊張しちゃうなぁ……,演唱會當天會更多的。\n好緊張啊……
0000000000000,麻央,えっと、莉波……\nあのさ。,那個，莉波……\n我說啊。
0000000000000,莉波,うん？,嗯？
0000000000000,麻央,ボクの水着……\nやっぱり、変じゃないかな。,我的泳裝……\n果然，還是很奇怪吧。
0000000000000,莉波,ふふっ、大丈夫。\nすっごく可愛いよ。,呵呵，沒問題。\n非常可愛哦。
0000000000000,麻央,……～っ！,……～！
0000000000000,莉波,あれがライブ会場のステージかぁ。\n想像してたより、ずっと大きいね。,那就是演唱會場的舞台啊。\n比我想像的還要大呢。
0000000000000,麻央,うん。お客さんも、\nいっぱい来るんだろうね……,嗯。觀眾也會來很多吧……
0000000000000,莉波,……麻央？,……麻央？
0000000000000,麻央,莉波もわかってると思うけど――\n3年生のボクたちは、,莉波你也知道的――\n我們三年級生，
0000000000000,麻央,このサマーライブで結果を出さないと、\nもうあとがないかもしれない。,如果這次夏季演唱會沒有取得成果，\n可能就沒有下一次機會了。
0000000000000,莉波,うん……,嗯……
0000000000000,麻央,……こんなことを言うのも、\nなんだけど――,……說這種話有點那個，但――
0000000000000,麻央,星南会長が合宿に参加しなかったのは、\n正直、ホッとしているよ。,星南會長沒參加集訓，\n坦白說，我有點鬆了一口氣。
0000000000000,莉波,うん、まぁ……\nそうだよねぇ。,嗯，是啊……\n確實如此。
0000000000000,莉波,アイドルを見る側に回りたいから、\n今回は遠慮するって――,她說想成為看偶像的一方，\n這次就不參加了――
0000000000000,麻央,方便だね。,這只是藉口吧。
0000000000000,麻央,自分がステージに上がれば、他の子の\nチャンスを奪ってしまうって、,她一定是覺得自己上台的話，\n會奪走其他人的機會，
0000000000000,麻央,そんなことを考えたんだろう。,所以才這麼想的吧。
0000000000000,麻央,絶対王者の余裕か――\nあの人らしい。,這就是絕對王者的自信――\n真是她的風格。
0000000000000,莉波,あ、そろそろ集合の時間だよ。\nビーチに行かないと。,啊，差不多集合時間到了。\n我們該去沙灘了。
0000000000000,麻央,ん、そうだね。,嗯，沒錯。
0000000000000,ダンストレーナー,ワン、ツー、スリー！\nワン、ツー、スリー！,一，二，三！\n一，二，三！
0000000000000,莉波,はあっ、はあっ……\n……っ！,哈啊，哈啊……\n……！
0000000000000,麻央,莉波、もう少しだよ。\nがんばろう。,莉波，還差一點點。\n加油。
0000000000000,ダンストレーナー,午前のレッスンはここまで！\n各自、しっかり休憩をとるように！,上午的課程到此為止！\n各自好好休息！
0000000000000,莉波,はあっ、はあっ、はぁ……\nふぅ……,哈啊，哈啊，哈……\n呼……
0000000000000,麻央,……大丈夫？　\nほら、水分補給。,……還好嗎？\n來，補充水分。
0000000000000,莉波,んくっ……んくっ……ぷはぁ。\nあ、ありがとう……,咕嚕……咕嚕……啊。\n謝謝……
0000000000000,麻央,合宿のメニュー、\n思った以上にハードだね。,集訓的菜單，\n比想像中還要辛苦呢。
0000000000000,莉波,うん、こんなにキツイなんて、\n思わなかったよ。,嗯，沒想到會這麼累，
0000000000000,莉波,はぁ～。お腹空いたぁ……,哈～。肚子餓了……
0000000000000,麻央,ああ。\n宿舎に戻って昼食をとろう。,嗯。\n我們回宿舍吃午飯吧。
0000000000000,莉波,あ、待って――,啊，等等――
0000000000000,莉波,せっかく海に来たんだし、\nほら、あそこに海の家があるよっ。,難得來到海邊，\n你看，那邊有海之家喔。
0000000000000,麻央,たしかに軽食はあるようだけど……\nボクは遠慮するよ。,那裡雖然有輕食……\n但我還是算了。
0000000000000,麻央,人がいっぱいで騒がしそうだし、\nちゃんとした昼食を――,人很多而且很吵，\n還是吃一頓像樣的午餐吧――
0000000000000,莉波,お好み焼き。,大阪燒。
0000000000000,麻央,……！？,……！？
0000000000000,莉波,熱々のフランクフルトに焼きイカ、\n香ばしい焼きトウモロコシ。,熱騰騰的德國香腸和烤魷魚，\n香噴噴的烤玉米。
0000000000000,莉波,たこ焼き、唐揚げ、ラーメン……\nバターたっぷりのホタテ焼き。,章魚燒、炸雞塊、拉麵……\n奶油滿滿的烤扇貝。
0000000000000,麻央,……ごくっ。,……咕嘟。
0000000000000,麻央,ま、まあ、せっかく海に来たんだし、\n悪くないかもね。そういうのも。,嘛、嘛，難得來到海邊，\n這樣也不錯啦。這些東西。
0000000000000,麻央,悪いけど――\nボクは粉物には少しうるさいよ。,不好意思——\n我對麵糊類的東西可是很講究的。
0000000000000,莉波,あ、関西のほうだもんね……\nふふっ、じゃあ、決まりー。,啊，妳是關西那邊的嘛……\n呵呵，那就決定了。
