id,name,text,trans
0000000000000,{user},お疲れ様でした。姫崎さんは……,辛苦了。姫崎……
0000000000000,{user},合格です。最高の結果でしたね。,合格了。这是最好的结果。
0000000000000,莉波,……っ、う、うそおおおっ！？,……什，什么！？这是真的吗！？
0000000000000,{user},……こほん。どんなに嬉しいときも、\n大人なお姉さんを忘れないように。,……咳咳。无论多么高兴，\n也不要忘了你是个成熟的大姐姐哦。
0000000000000,莉波,……あ、そ、そうだね……！\n嬉しくて、取り乱しちゃったよ。,……啊，对，对啊……！\n太高兴了，有点失态了。
0000000000000,{user},では、あらためてもうワンテイク。,那么，再来一遍。
0000000000000,{user},――上位合格です！\nおめでとうございます！,——上位合格！\n恭喜你！
0000000000000,莉波,うそおおおおっ！？,真的吗！？
0000000000000,{user},（……あまり変わってない！？）,（……好像没有太大变化！？）
select,,最高のパフォー\nマンスでした,这是最棒的表现
select,,当然の結果です,这是理所当然的结果
select,,お祝いにお寿司を\nとりました,为了庆祝，我订了寿司
0000000000000,{user},あなたをプロデュースできて、\n本当によかった。,能够培育你，真的太好了。
0000000000000,莉波,……こちらこそ、だよ。\n{user}くん。,……我也觉得，{user}君。
0000000000000,莉波,もう、アイドルを諦めかけてたけど、\nきみと出会えて、もう一度、,我差点放弃做偶像了，\n但遇见了你，再一次，
0000000000000,莉波,もう一度、ステージに立つ勇気を\nもらえたんだ。,再一次鼓起了站在舞台上的勇气。
0000000000000,{user},ここはまだスタート地点です。,这里还是起点。
0000000000000,{user},この調子で、トップアイドルを\n目指しましょう。,继续这样下去，向顶级偶像进发吧。
0000000000000,莉波,はいっ、よろしくお願いします。\nプロデューサー。,好的，请多指教。\n制作人。
0000000000000,莉波,それじゃあ早速、講堂ライブ、\n盛り上げてくるねっ！,那我马上去点燃礼堂的现场气氛！
0000000000000,{user},最初から上位以外はありえないと\n確信していましたよ。,从一开始我就相信你会名列前茅。
0000000000000,莉波,う、うん……\nじつは、自分でもそう思ってたんだ。,嗯……\n其实，我自己也这么觉得。
0000000000000,莉波,本当に調子がよくて、まるで羽がはえた\nみたいに体が軽くて――,感觉状态特别好，身体就像长了翅膀一样轻――
0000000000000,莉波,弟のきみが見守っててくれたから、\nリラックスできたのかも♪,可能是因为有你这个弟弟在旁边支持，\n让我放松了♪
0000000000000,{user},この調子のまま、\nライブにのぞみましょう。,保持这种状态，\n迎接接下来的演出吧。
0000000000000,莉波,うん、ライブのお客さんたちにも、\n最高の私を見てほしいな。,嗯，也希望现场的观众能看到最棒的我。
0000000000000,莉波,お、お寿司っ？,寿司？
0000000000000,{user},特上です。ウニもありますよ。,是特级的哦，还有海胆。
0000000000000,莉波,やっっったああああああ！,太棒了！
0000000000000,{user},（……す、すごい喜びようだ）,（……她真的好开心）
0000000000000,莉波,試験前はずっと、カロリーの高いもの\n控えてたからぁ……,考试前一直在控制高热量的食物……
0000000000000,{user},よくがんばりました。ただ、\nお寿司のまえにもうひとがんばりです。,你做得很好。不过，在吃寿司前再努力一下。
0000000000000,莉波,うん、この後のライブも、\n最高のステージにするよっ！,嗯，接下来的演出，我会做到最好的！
info,adv_pstory_001_hrnm_after-audition-final-normal-01.txt,,
译者,gpt-4o-2024-05-13,,
