id,name,text,trans
0000000000000,{user},お疲れ様でした、葛城さんは……,辛苦了，葛城小姐……
0000000000000,{user},……不合格でした。,……不合格。
0000000000000,リーリヤ,………そう、ですか。,………是吗。
0000000000000,リーリヤ,なんとなく、\nそうだろうとは、思ってました……。,总觉得，\n会是这样……。
0000000000000,リーリヤ,……すごくすごく悔しいけど、\nこれが今の、わたしの実力だから。,……虽然非常非常不甘心，\n但这就是现在的，我的实力。
select,,落ち込んで\nいませんか？,你没有\n沮丧吗？
select,,意外と冷静ですね,意外地冷静呢
select,,ここからが\nスタートです,从这里开始\n就是起点
0000000000000,リーリヤ,……正直、とても落ち込んでます。,……说实话，我非常沮丧。
0000000000000,リーリヤ,……でも、わたしには──,……但是，我没有──
0000000000000,リーリヤ,落ち込んでる暇なんて……ないんです。,沮丧的时间……没有。
0000000000000,{user},……葛城さんは、打たれ強いですね。\nあなたはやはりアイドルに向いている。,……葛城小姐，真是坚韧不拔。\n你果然适合做偶像。
0000000000000,リーリヤ,あ、ありがとうございます……。\nそれで、あの……,啊，谢谢……。\n那个……
0000000000000,リーリヤ,まだ、わたしをプロデュース……\nしてくれますか？,你还愿意培育我……\n吗？
0000000000000,{user},もちろんです。良いアイドルに\nなると、信じていますから。,当然，因为我相信你会成为\n一名优秀的偶像。
0000000000000,{user},一緒に頑張りましょう。,让我们一起努力吧。
0000000000000,リーリヤ,……はい。あらためて、\nよろしくお願いします！,……好的。再次，\n请多多关照！
0000000000000,リーリヤ,……自分でも、不思議です。\nだけど……,……我自己也觉得很神奇。\n但是……
0000000000000,リーリヤ,自分のダメなところも、\n新しい課題にも──,我发现了自己的不足，\n也发现了新的课题──
0000000000000,リーリヤ,たくさん、気づけたんです。,很多，很多。
0000000000000,リーリヤ,だから……\nきっと、この結果も無駄じゃない。,所以……\n这个结果一定不是白费的。
0000000000000,リーリヤ,……です、よね？,……对吧？
0000000000000,{user},ええ。無駄にしないために、\n明日からも頑張るんでしょう？,嗯。为了不让它白费，\n明天也要继续努力吧？
0000000000000,リーリヤ,……はい！　\n明日じゃなく、今、この瞬間から。,……好的！\n不是明天，从现在这一刻开始。
0000000000000,{user},まずは反省会をして、\n次に向けてがんばりましょう。,首先要进行反省会，\n为了下次努力。
0000000000000,リーリヤ,……はい。\nごめんなさい、センパイ……。,……好的。\n对不起，前辈……。
0000000000000,{user},良いところもたくさんありましたよ。\nここから先は、伸びていくだけです。,你也有很多优点。\n从现在开始，只会越来越好。
0000000000000,リーリヤ,……ありがとうございます、センパイ。\n落ち込んでる暇なんて、ありませんね。,……谢谢你，前辈。\n没有时间沮丧了。
0000000000000,リーリヤ,次こそは、合格できるように\nがんばります。,下次一定要合格，\n我会努力的。
info,adv_pstory_001_kllj_after-audition-mid-failure-01.txt,,
译者,gpt-4o-2024-05-13,,
