id,name,text,trans
0000000000000,千奈,わぁ……！\nキラキラでピカピカしてますわ！,哇……！\n闪闪发光的，好漂亮啊！
0000000000000,千奈,大きな声で話さないと\n聞こえませんわーっ！,不大声说话的话\n听不到啦！
0000000000000,{user},やってみたいものはありますか？\nなんでもどうぞ。,有想试试的东西吗？\n随便什么都行。
0000000000000,千奈,そちらの、飛行機を実際に操縦\nできるゲームがいいです！,那边的，可以实际驾驶飞机的\n游戏不错！
0000000000000,{user},（大きな筐体の体感型ゲームか。\n　ただあれはシューティングだ）,（是大型体感游戏啊。\n不过那是射击游戏）
0000000000000,千奈,あの……先生？\nどうかなさいましたか？,那个……老师？\n您怎么了吗？
select,,何事も経験,万事皆需体验
select,,ちなみに\n乗り物酔いは……,顺便问下\n会晕车吗……
0000000000000,{user},せっかくですし、\n挑戦してみましょうか。,难得来了，\n试试吧。
0000000000000,千奈,はい！　アメリカまで\n飛んでみせますわ！,好！一定要飞到\n美国去！
0000000000000,千奈,えっ？,诶？
0000000000000,{user},視点が激しく変わるので。\n乗り物酔いには強いほうですか？,视角变化很激烈哦。\n你晕车厉害吗？
0000000000000,{user},……ほら、\n画面が逆さまになったりします。,……你看，\n画面还会倒过来。
0000000000000,千奈,うっ……\nじ、自信がなくなってきました……,呃……\n我，我有点没自信了……
0000000000000,千奈,では違うものにしましょう！\nあのバイクのゲームは……,那换一个吧！\n那个摩托车游戏……
info,adv_pevent_001_kcna_activity_017-01.txt,,
译者,gpt-4o-2024-05-13,,
